district,year,institute_id,institute_name,program,gender,enrolled
Rurkela,2019,77c0fc27-063c-47eb-8110-df55d8b08cf3,Konark Training Institute,Electrician,Other,--
Bhubaneswar,2019,40d708ea-5c47-4391-9c15-d598283ba354,Nilachal Skills Center,Mechanic,Other,NaN
Cuttack,2016,bb2bec75-5aae-4bd7-ba4e-acb9cf50c4ca,Konark Skills Center,Fitter,Other,NaN
Sambalpur,2018,0b2459e5-6f60-48c3-9a61-a1c832b7b24f,Nilachal ITI,Electrician,Male,2295
Sambhalpur,2015,0f796d34-6f23-400e-8173-550317b3502e,Jagannath Skills Center,Fitter,Female,178
Cuttack,2017,9d4fa114-fddc-4552-9577-f44192d133d8,Nilachal ITI,Electrician,Female,--
Sambhalpur,2016,38f937a5-d073-4cc9-bc79-8076dabc3619,Cuttack ITI,Data Entry,Other,--
Sambalpur,2019,be4097fe-a1da-48a5-97a8-00b9242e8f55,Konark Training Institute,Mechanic,Female,155
Rourkela,2018,70bb727a-07f4-4e4b-b7fe-ffa140bc3d62,Nilachal ITI,Data Entry,Male,NaN
Sambhalpur,2020,f3c352f7-65aa-44ea-a4b0-e0ba904c6eaa,Barabati Technical Institute,Welder,Other,1495
Rurkela,2021,f025bd70-ab1e-46b7-9c4e-3ef222d5df3d,Chilika Training Institute,Welder,Other,--
Rurkela,2015,b4e7c5bc-1aa9-42ff-8b44-778de48ba51a,Utkal Training Institute,Fitter,Male,56
Sambhalpur,2020,1fd70d6f-3387-4c6b-8bf1-2c147a17b2c5,Utkal Skills Center,Welder,Male,NaN
Puri,2019,0e88971a-c61b-4165-a4ed-08c9af85f328,Bhubaneshwar Technical Institute,Electrician,Female,--
Sambhalpur,2018,0f081ad7-5f29-442b-a1b6-d83537b5115a,Konark ITI,Electrician,Male,--
Purry,2018,bfe08061-3b2b-4045-9342-6658a62a6c10,Cuttack Vocational College,Electrician,Male,1770
Rourkela,2016,c6e896dd-b14a-42de-ba80-e7d1ae2e8774,Jagannath ITI,Mechanic,Male,694
Cuttack,2018,ac8a6219-3f1c-47f2-8c11-d23b95a10399,Utkal Vocational College,Welder,Female,107
Puri,2019,ef3647a4-822e-42d0-98f4-e329a2768c96,Utkal ITI,Fitter,Male,--
Cuttackh,2024,4476c9ff-f29e-480c-8237-52b987fa5903,Barabati Skills Center,Mechanic,Female,NaN
Sambhalpur,2021,8e8b26f7-75bd-4b24-a790-e780f015b096,Jagannath ITI,Fitter,Other,--
Bhuvaneshwar,2021,af88a9b2-27c1-4ab7-9b84-4e6392bdb60a,Chilika ITI,Data Entry,Other,--
Cuttackh,2017,173f0555-6d68-4235-be27-fde7ecb5ad17,Utkal Training Institute,Mechanic,Male,--
Purry,2017,976e882a-7fd7-4207-99e5-d6e6c94ec4e5,Barabati Technical Institute,Welder,Other,130
Cuttackh,2018,6a050b55-91e5-4b41-83bc-84fae90b36f3,Jagannath ITI,Electrician,Male,NaN
Cuttackh,2015,ed2c3977-560c-4ce3-8337-5b68b9d52741,Barabati Technical Institute,Welder,Other,1863
Sambalpur,2021,b2daadd1-9ac0-4fdf-8e69-4c1ecc6675fe,Chilika Vocational College,Data Entry,Female,--
Sambhalpur,2020,b614c52a-5ab6-4d5c-a556-7d9bbf9adb75,Cuttack ITI,Data Entry,Female,223
Puri,2024,74d7dc4b-d7bc-48d2-9aa2-4f1a9f88ac2a,Nilachal Training Institute,Welder,Male,--
Purry,2023,1db083a2-e037-4b50-81cf-999fbba8e697,Odisha ITI,Electrician,Female,96
Sambalpur,2019,316b70da-b9a2-4ca2-b2d9-1c832c5d6faa,Odisha Training Institute,Fitter,Other,843
Cuttackh,2015,b5aa591f-7e36-4082-9bf4-2da6b9c40e32,Bhubaneshwar Vocational College,Data Entry,Other,107
Cuttackh,2019,ba565b43-ae59-4dca-89b3-9beddfc3d424,Kalinga Skills Center,Electrician,Female,49
Purry,2020,24cb524d-cd0f-4825-a8a3-acf0dcf886a2,Barabati Technical Institute,Welder,Other,NaN
Rurkela,2016,8772066c-1b41-44c0-bab6-8460707fb8c6,Odisha Vocational College,Fitter,Other,217
Sambalpur,2015,25230758-d99a-4673-a1fa-1e523a8455e5,Barabati ITI,Mechanic,Other,NaN
Rurkela,2022,e6f8df7d-47a4-4115-aeca-599cee88d132,Barabati Training Institute,Data Entry,Female,300
Rurkela,2018,99860656-3699-46ab-a951-9a0f060f22eb,Kalinga ITI,Mechanic,Male,1576
Bhuvaneshwar,2022,dccc9a70-64e6-4f27-b56b-4d5ff709a3a5,Odisha Training Institute,Data Entry,Male,191
Sambalpur,2022,79cdd554-211c-4a9e-aa0a-ba28aa68ba01,Barabati Technical Institute,Welder,Other,--
Rurkela,2021,689d9d3b-762f-4c7e-9a34-66056330c4ba,Nilachal Skills Center,Data Entry,Other,1259
Cuttackh,2019,b5e2cf5d-4547-48d9-90d1-cc8aeb0a0a80,Jagannath Technical Institute,Welder,Female,NaN
Cuttackh,2020,46da9696-aa93-413f-8435-c6ad07c83e89,Cuttack ITI,Welder,Other,--
Purry,2023,ba787bec-4735-4159-8a59-f187fa7e95c9,Barabati Training Institute,Data Entry,Male,NaN
Sambalpur,2021,a9ed7cc3-561b-443a-a3b2-4106ec4ac04e,Utkal Training Institute,Data Entry,Female,NaN
Sambalpur,2018,29d2a737-14ad-450d-996b-aadd5dd86468,Odisha Training Institute,Fitter,Male,672
Bhubaneswar,2023,813026e3-3b3d-40f6-a0b5-bd4d8d6c25a7,Utkal Training Institute,Electrician,Other,--
Rourkela,2021,f6feb332-1f6d-4463-b4fe-110d14572b45,Jagannath Training Institute,Fitter,Male,1422
Cuttack,2016,f00ea29d-01ad-4eb3-99a7-b11004128fb4,Chilika Training Institute,Data Entry,Other,--
Cuttack,2019,cdfe0004-de94-4130-b514-db3222c78ae8,Chilika Training Institute,Data Entry,Male,2450
Bhubaneswar,2018,9a64d450-b7ec-45d6-882a-66d5219a0e6f,Chilika Training Institute,Data Entry,Male,2440
Cuttack,2018,c662ca41-7a11-4484-89b1-4301297496de,Konark Vocational College,Data Entry,Male,NaN
Puri,2016,a2ed22e3-adde-459d-8abd-78b0a65c87d4,Odisha Skills Center,Electrician,Other,--
Sambalpur,2024,2b71fe06-5b44-4dac-9671-0d4f56a89706,Barabati Vocational College,Mechanic,Female,--
Bhuvaneshwar,2023,86a0a597-ee9b-4cfd-b241-7077cb0b53b3,Barabati Training Institute,Fitter,Female,NaN
Sambhalpur,2022,22845732-f287-470e-b7d9-cd26fa308311,Bhubaneshwar Technical Institute,Welder,Other,21
Sambalpur,2023,e6612633-ee66-432d-87a3-d6b2713e125f,Bhubaneshwar Training Institute,Data Entry,Other,NaN
Rourkela,2017,cb6a3765-7b44-471e-bd88-c4456b850d90,Kalinga Vocational College,Welder,Female,971
Puri,2023,9ffcbc21-34ce-42e9-aebc-473945dd4421,Utkal Technical Institute,Data Entry,Other,2088
Rourkela,2015,43d6b29d-b2ff-4d07-917f-186535cf63bf,Odisha Skills Center,Welder,Female,NaN
Rourkela,2022,3aaf4288-c083-40e2-a920-9932378ed10b,Chilika ITI,Welder,Male,NaN
Cuttack,2015,e157c124-fea9-4fb9-a385-31a9d1e63fb7,Utkal Technical Institute,Data Entry,Male,--
Rourkela,2015,c99c04f2-bb3d-4dcf-b18a-f0c174f146e6,Nilachal Vocational College,Mechanic,Male,2314
Bhuvaneshwar,2016,8520a938-70c2-4fe8-b727-d5942218fd32,Nilachal ITI,Mechanic,Other,--
Cuttack,2024,6b112953-9ba0-41d6-b748-6850f6a0b961,Nilachal Vocational College,Fitter,Female,--
Puri,2023,2fe63cc8-9416-4854-bf05-c5ccc50d751e,Chilika Technical Institute,Fitter,Female,NaN
Bhubaneswar,2015,583f1568-f561-4c4c-932a-cc65146e8acf,Barabati ITI,Electrician,Other,210
Puri,2022,2350ea52-030d-4820-8a83-31081ea43f09,Jagannath Skills Center,Fitter,Female,204
Sambalpur,2021,70e6db97-7d5e-49bb-805c-beb8611d701e,Chilika Training Institute,Fitter,Other,97
Cuttackh,2020,41e8e0b6-1155-46d0-aa46-397bc1afe799,Barabati Vocational College,Electrician,Male,253
Bhuvaneshwar,2019,a06b80bb-a0c6-44c2-a4df-66573196fb2c,Chilika Skills Center,Electrician,Female,2778
Purry,2019,b268930b-ff25-417d-b429-9222405a81d8,Utkal ITI,Fitter,Female,143
Bhuvaneshwar,2020,e090bbf2-f4d7-400a-a2a7-5b42859ce128,Bhubaneshwar Training Institute,Welder,Male,116
Rurkela,2021,61f5da93-c98c-4249-aa9e-a04491ba6c3c,Barabati Technical Institute,Mechanic,Male,NaN
Purry,2018,d4d11c55-ed2b-4c3e-8a42-46fcf8a3e272,Konark Training Institute,Welder,Other,--
Puri,2019,7f28ef1a-dfe4-4444-b771-879657e04c29,Utkal Skills Center,Welder,Other,1389
Bhuvaneshwar,2023,5b41db5f-e711-4ce1-9c77-1788117b01df,Jagannath Vocational College,Data Entry,Male,250
Bhuvaneshwar,2017,f8372e30-1c84-4012-bfa5-fa7f79f58664,Barabati Technical Institute,Electrician,Other,85
Rurkela,2016,0119e5df-2e77-471b-9b29-210e06be9567,Utkal ITI,Mechanic,Male,802
Sambhalpur,2024,31cdba78-8f36-43d7-915a-ff858f70ce5f,Odisha Vocational College,Welder,Other,966
Sambhalpur,2016,38d3c4c4-7403-47ce-8e5d-790e10c42bfb,Jagannath ITI,Welder,Other,118
Purry,2018,917f06dc-cf55-4a94-aa4e-d9ce07c32150,Odisha Vocational College,Fitter,Male,NaN
Purry,2017,79ef6c27-0d3e-4e41-9c81-8499fcf6f900,Bhubaneshwar ITI,Electrician,Female,--
Rurkela,2022,3ba1e0f0-d75f-46ef-b5a7-da659f690e9c,Konark ITI,Fitter,Other,1503
Puri,2017,d460c55e-d999-42eb-b304-cf71779212ee,Barabati ITI,Electrician,Female,--
Sambhalpur,2016,fb7eec4d-1afe-4b03-ba4c-dc8ee7912c62,Nilachal ITI,Mechanic,Other,2638
Sambhalpur,2024,fd28d0ce-79f1-4a21-9cbf-be47215365f0,Chilika Technical Institute,Fitter,Other,153
Bhuvaneshwar,2023,4670b204-f24e-4ff8-a39b-4a17315960cb,Bhubaneshwar ITI,Fitter,Other,NaN
Rurkela,2022,4fb40956-bdf8-4f0a-95ec-2c71f0fbc188,Barabati Technical Institute,Welder,Other,72
Bhuvaneshwar,2018,e4cb0f8d-0d3a-4465-9702-bc808466d7f3,Chilika Vocational College,Data Entry,Other,--
Rourkela,2023,af327821-28ef-4c8e-8466-c4defa8c66c1,Jagannath Skills Center,Fitter,Female,1565
Puri,2020,e99640f8-ab7a-4deb-b430-ba0db0b964ac,Konark Technical Institute,Welder,Other,NaN
Sambhalpur,2016,a38f06a6-9b46-4586-9f84-ae3fff68307f,Kalinga Skills Center,Welder,Female,141
Sambhalpur,2018,06dc635b-b25c-4d17-a526-b402d4574206,Utkal Technical Institute,Electrician,Female,2331
Bhuvaneshwar,2022,8b4ad625-6977-4fbc-a63d-9cae86863614,Utkal ITI,Fitter,Female,NaN
Bhuvaneshwar,2017,9b84d410-0010-4446-84be-dc84b757b0da,Barabati Technical Institute,Electrician,Other,829
Bhuvaneshwar,2015,2c3e080f-2697-4d75-b8d9-80dd0f0d00bb,Kalinga Training Institute,Fitter,Other,--
Bhubaneswar,2015,a0d55ca2-a7bb-4538-8f8e-f417070b7f77,Nilachal ITI,Fitter,Male,68
Sambalpur,2021,281862b3-df14-4af2-95dc-37a77a43475b,Chilika Technical Institute,Data Entry,Other,--
Purry,2016,85bf10c0-1f09-4e90-80d0-093df19abca9,Bhubaneshwar Training Institute,Mechanic,Other,2629
Rurkela,2020,f9b9062a-c0a9-413a-9863-99bd9597846a,Chilika Vocational College,Electrician,Female,1176
Bhubaneswar,2022,3eccb075-2e13-4c4b-98e0-1b4f477eac0c,Barabati Technical Institute,Welder,Other,--
Puri,2023,b31dfc5e-a4a7-49db-bef7-a25498a126a2,Jagannath Skills Center,Electrician,Male,228
Rurkela,2016,c5bdb176-69dc-43aa-91fa-e7fe52c70006,Konark Skills Center,Data Entry,Other,171
Bhubaneswar,2015,35af3a4e-3c0d-409f-a1a3-c03409ad6f07,Nilachal ITI,Mechanic,Female,NaN
Puri,2022,cf8972f1-53ee-446d-9017-9385134c8357,Barabati Technical Institute,Electrician,Other,1926
Bhuvaneshwar,2015,e4c7902d-c79e-4033-a82c-c2979ee4f965,Chilika Vocational College,Data Entry,Male,--
Cuttackh,2019,76ed51d8-b8b9-4baf-841e-c2cc9fb3cbf4,Bhubaneshwar ITI,Fitter,Female,1878
Rurkela,2020,75d28d62-1d6f-4733-99cc-b1cbf2320d50,Utkal Training Institute,Mechanic,Other,801
Puri,2016,9efd76be-ca20-4861-b20a-f6005c5bf9bf,Nilachal Skills Center,Mechanic,Male,NaN
Bhuvaneshwar,2024,32552d1e-2ad7-41f7-b29c-844e0790fd2a,Kalinga Training Institute,Electrician,Other,2061
Bhubaneswar,2023,8d011e6c-ef9a-4349-91ad-595b0385d098,Jagannath Training Institute,Mechanic,Other,--
Cuttackh,2022,cb5b8d4b-0e83-4bfd-89d6-7ab586992db1,Utkal Training Institute,Electrician,Other,2853
Sambhalpur,2021,e2d033eb-00c6-42f5-9d1d-06776f174420,Bhubaneshwar Skills Center,Mechanic,Male,2501
Puri,2021,11296037-f05f-4dfc-8873-4df79ae1da0c,Barabati Technical Institute,Electrician,Other,1947
Bhuvaneshwar,2015,2b573ecd-0304-4d1c-9612-872b7700ddb4,Utkal Skills Center,Welder,Female,187
Rurkela,2016,4798d5f5-bbf7-4d6e-8b98-778bf46a13cf,Barabati Skills Center,Electrician,Other,1803
Bhubaneswar,2017,eec90956-3895-413c-b262-975a1f2bed6c,Chilika ITI,Data Entry,Other,--
Cuttackh,2021,83637de0-7196-41a5-8c0d-640b0626176b,Utkal Skills Center,Fitter,Male,582
Bhuvaneshwar,2020,7e5e33b2-6c56-41fd-8bd7-ab16a011eba5,Nilachal Vocational College,Electrician,Female,NaN
Bhuvaneshwar,2020,b35ef82c-8403-4bdc-997c-0402a64de2ac,Konark ITI,Data Entry,Other,96
Bhubaneswar,2019,57367c2b-5315-4dbb-bc0e-5e5dc807de21,Barabati Training Institute,Data Entry,Other,99
Sambhalpur,2021,f311f92b-568c-42fb-8a8c-b8fbaeca219c,Bhubaneshwar Vocational College,Fitter,Female,--
Sambhalpur,2022,56ba4154-9673-4276-8140-3584fdab152c,Utkal Skills Center,Welder,Female,1627
Puri,2024,4dbcb679-18d2-4380-80c8-56109335d876,Chilika Vocational College,Mechanic,Male,--
Cuttack,2015,9e5d6bfe-4bf2-4544-8b08-378555d37793,Konark Skills Center,Mechanic,Female,1613
Bhubaneswar,2015,2d0cbb29-700f-4ada-a8a2-a582d42f3073,Chilika Skills Center,Welder,Female,2393
Bhuvaneshwar,2016,698c970f-640d-454a-bf83-fb80e6b8c62f,Jagannath Training Institute,Data Entry,Male,40
Sambalpur,2015,64b25499-ad5a-4110-8a90-85149f3d007c,Cuttack ITI,Electrician,Male,298
Sambhalpur,2023,806fbdad-2d90-4059-b200-08f320c06aed,Utkal Skills Center,Electrician,Other,--
Sambhalpur,2020,1ab8e8da-56d0-4a58-b497-635f6de33b9f,Utkal Vocational College,Data Entry,Male,973
Sambhalpur,2021,49bc8114-1ff5-4356-a949-1f6c8a490574,Odisha Technical Institute,Welder,Other,NaN
Bhubaneswar,2021,0a13812d-2263-4d62-b096-a5b5c465635c,Konark Vocational College,Data Entry,Female,2488
Bhubaneswar,2024,eb3a4a37-f7b7-4b26-8b11-1d734ef78764,Bhubaneshwar Training Institute,Electrician,Female,1810
Rurkela,2017,45384b24-8dae-461c-a6bb-a95a39d8ddac,Nilachal Skills Center,Welder,Other,NaN
Rurkela,2018,e9ce5388-52ee-4077-a981-59adc3f36a36,Bhubaneshwar Vocational College,Mechanic,Male,--
Bhuvaneshwar,2020,b0538ba8-f455-4bde-ae96-2d140bc5ab17,Odisha Skills Center,Fitter,Other,--
Cuttackh,2022,256fc29b-66bf-4d6f-a81b-3197425e3ac3,Utkal Skills Center,Data Entry,Female,NaN
Rurkela,2023,62d539b7-e072-45cb-bcab-a2621b25ccdf,Barabati Vocational College,Mechanic,Female,NaN
Cuttack,2020,edd753fa-3181-464d-a992-fbd742c327a3,Konark Skills Center,Data Entry,Female,NaN
Cuttackh,2018,3381311d-deac-4a4c-9ad2-7a444bbfb795,Kalinga Vocational College,Welder,Male,661
Cuttack,2017,495a610c-e77d-4c0c-92f1-4a6edbba78ff,Chilika Skills Center,Mechanic,Other,NaN
Puri,2022,e0fa5874-c8bb-49c8-acfd-9d491b4b650d,Kalinga ITI,Welder,Other,26
Rourkela,2024,c08d5a89-b701-4118-b290-dbceebe44942,Bhubaneshwar ITI,Mechanic,Female,300
Rurkela,2022,41a4107b-72fa-48b5-a0ae-47dfe2fba491,Chilika Technical Institute,Electrician,Female,NaN
Purry,2024,8e504c86-710d-4e8d-8894-428ef7f9953e,Nilachal Training Institute,Fitter,Male,236
Purry,2022,ac0937f7-8f4b-457b-adc4-d087e4f7d6ad,Odisha Technical Institute,Mechanic,Male,--
Bhubaneswar,2021,904ab316-6b62-4252-b1e9-f04ae083ec08,Chilika Training Institute,Electrician,Other,--
Rurkela,2022,dd695de9-d57d-453d-bc5b-ce3a82c00e3d,Chilika ITI,Welder,Other,1426
Rourkela,2021,d5ff79dc-e5fb-4b5d-b24c-1363ef9dbfbc,Konark Vocational College,Data Entry,Female,NaN
Bhubaneswar,2019,508dea87-886c-4824-9c22-8baff268ee71,Cuttack Training Institute,Mechanic,Female,--
Rourkela,2022,134bdcda-9edf-4307-854e-c349724f0baf,Jagannath Skills Center,Data Entry,Other,1315
Purry,2019,0dfa5b4d-1606-4b8f-805e-45e3f52e3167,Odisha Technical Institute,Electrician,Female,NaN
Bhubaneswar,2021,efeef98d-cfa0-4b71-a547-f8186531d59c,Nilachal ITI,Electrician,Male,--
Sambalpur,2023,26b76a5a-a41f-4cd4-b52d-cf246fcf21cb,Odisha Training Institute,Mechanic,Male,1554
Bhubaneswar,2016,f31a21ef-4a29-4380-adc5-4709fa744ca5,Jagannath ITI,Fitter,Female,--
Rurkela,2022,9ff3d397-7295-4d68-8106-632117763f1c,Barabati Training Institute,Fitter,Male,1521
Sambalpur,2023,73344a58-943d-44e4-a732-ca9c3c7454b6,Utkal Skills Center,Data Entry,Male,2487
Cuttack,2015,5128f331-e48c-4a7a-9c74-562589b8bbc5,Utkal Skills Center,Mechanic,Male,2985
Cuttackh,2024,0d6918c5-7903-4f06-b45b-08a93774d2d5,Odisha ITI,Mechanic,Female,NaN
Sambhalpur,2016,475b7b45-28fc-409a-b78e-505d128e004c,Utkal Training Institute,Mechanic,Female,--
Sambalpur,2020,d7f04aea-e0f9-4df8-b677-831a93329c57,Barabati Training Institute,Welder,Female,--
Bhuvaneshwar,2017,44169976-bd93-467a-ae60-82241c092736,Cuttack Training Institute,Fitter,Other,--
Sambalpur,2024,98feadc1-ab84-464a-ad00-7b745b3b5572,Jagannath Technical Institute,Mechanic,Female,73
Cuttack,2015,ed222388-25b0-426c-bf93-5d778583734d,Jagannath Training Institute,Fitter,Male,2548
Bhuvaneshwar,2015,3f316aa1-fb6f-4d47-8238-de26e4d38fc7,Konark Training Institute,Electrician,Male,130
Bhuvaneshwar,2016,8becc960-7044-44a5-afbe-5e77fc8f9911,Kalinga Technical Institute,Electrician,Other,--
Purry,2019,00b3c33c-70bd-48a6-8539-682f03bc2ae1,Konark Skills Center,Mechanic,Male,NaN
Rourkela,2020,a0d60d4f-7b83-4748-8a0e-17a04af00db1,Cuttack Vocational College,Welder,Other,2020
Cuttackh,2024,58351f3a-6394-446d-b36e-943796d4890c,Bhubaneshwar Vocational College,Electrician,Other,--
Bhubaneswar,2015,d6875a11-824b-4207-8d42-d024117a4942,Kalinga Training Institute,Fitter,Female,874
Rourkela,2023,c94f6cd1-64d7-4ec4-9f8e-9dc672724a33,Odisha Technical Institute,Welder,Male,241
Sambhalpur,2018,6e9eba4a-fc5a-417d-adad-ddb99474a74a,Cuttack ITI,Fitter,Other,100
Bhuvaneshwar,2021,96e8bdd9-e71b-4588-b27e-7656e66224e3,Kalinga Technical Institute,Data Entry,Female,169
Rurkela,2017,d56c0287-0cd8-47a6-81c1-07cd23ba51ef,Jagannath Vocational College,Welder,Female,10
Puri,2020,f0c2e851-c705-4d41-8601-2ed5f883f532,Cuttack Training Institute,Electrician,Male,209
Sambhalpur,2015,f8123529-ab11-4442-b877-aa59f5bb0ff6,Utkal Vocational College,Fitter,Other,984
Sambhalpur,2017,783935b3-28b6-4bfe-b9aa-ecd5f2d42229,Chilika ITI,Welder,Male,1355
Rurkela,2023,57a0491d-f6c2-45d2-b555-f415f3ec9d12,Chilika Training Institute,Data Entry,Male,NaN
Sambhalpur,2018,24177c12-1e28-48dd-bf0e-97abc6bc8b31,Kalinga Skills Center,Fitter,Female,2765
Sambalpur,2019,7bd82bd7-e41a-455f-a3af-349d5d3c9898,Bhubaneshwar Training Institute,Welder,Other,55
Rurkela,2016,128689bc-fd2f-4643-af41-5f9dfd7f60a6,Odisha Vocational College,Mechanic,Other,NaN
Purry,2015,013e7bbe-3fc9-4ae8-9a46-49172780272c,Odisha Skills Center,Electrician,Other,1021
Rourkela,2017,5766dfbc-c7ca-4946-8d75-017506e08df5,Kalinga ITI,Data Entry,Male,--
Cuttack,2022,dcce49fe-8185-457b-a8e4-2dae7534a974,Barabati Vocational College,Fitter,Other,NaN
Puri,2019,96442d1b-c9a4-4972-9953-3db5937bc3d1,Jagannath Training Institute,Welder,Female,NaN
Purry,2021,24510912-3bef-4844-9e0e-98121d79be77,Bhubaneshwar Training Institute,Welder,Male,--
Cuttack,2015,5725b6c5-2e7f-47d8-8e10-322fb4a4c777,Cuttack Skills Center,Mechanic,Male,281
Cuttack,2021,050c6ec8-6172-444c-a36b-8f16c68d4554,Nilachal Technical Institute,Electrician,Other,2977
Purry,2019,c8d3b588-8a26-4416-9490-c1a401c4abc4,Kalinga ITI,Fitter,Female,--
Bhuvaneshwar,2015,e01e4236-0037-4f2c-9aa4-a023b956908d,Nilachal Technical Institute,Electrician,Female,178
Bhubaneswar,2024,7db914ec-eab8-4685-9569-b82edf50607f,Bhubaneshwar ITI,Welder,Other,1673
Cuttack,2024,68427a42-367d-428c-89a6-3692cfaaa5f9,Cuttack Skills Center,Data Entry,Other,669
Bhubaneswar,2023,b2a1f00f-0bd2-4dda-9b12-5cc9a742d38c,Barabati ITI,Fitter,Female,NaN
Bhuvaneshwar,2024,33c25f22-07e4-4911-b49e-3a21f427b7da,Nilachal Vocational College,Welder,Male,NaN
Bhuvaneshwar,2021,12bb954f-44c7-4929-a8f8-72c5e6e1396c,Cuttack ITI,Data Entry,Male,--
Rurkela,2022,3ef2a267-f9bc-406e-a903-ddd7d2372033,Bhubaneshwar Vocational College,Welder,Other,--
Sambalpur,2024,569fed82-67d9-4c59-a30a-14a8d2626cfe,Chilika Skills Center,Welder,Female,139
Sambhalpur,2020,969b4652-2000-4583-b065-758ea77c0194,Utkal Training Institute,Fitter,Male,NaN
Sambalpur,2015,bb7675c8-6f05-48fb-92bb-bf4b83fd3b41,Chilika Vocational College,Mechanic,Male,NaN
Rourkela,2017,9dd5121c-4457-4ce3-893e-3600efab88f5,Nilachal Training Institute,Electrician,Other,74
Bhuvaneshwar,2020,ff7aa960-9a20-45b2-adfd-c6e7e3d8b081,Cuttack Skills Center,Data Entry,Male,--
Sambhalpur,2017,b85a42ae-dda1-42ed-b19d-6df5dbeefce0,Utkal Vocational College,Fitter,Other,NaN
Purry,2021,f71c82b7-d0fd-4ecc-b0f1-df49cd7dd230,Bhubaneshwar Technical Institute,Welder,Male,NaN
Purry,2020,cd1fe8a6-7f92-422f-bc82-8cc60711a741,Kalinga Skills Center,Data Entry,Other,145
Cuttack,2019,065f73c1-0b42-4d1e-ad1a-cd2e0b237056,Konark Vocational College,Electrician,Female,--
Puri,2020,6098844c-f04a-4cdc-85b9-1b527fac17b4,Konark Technical Institute,Electrician,Other,1012
Rurkela,2024,c98497f5-472a-46c2-94e1-774e196c9643,Nilachal Training Institute,Electrician,Other,NaN
Sambhalpur,2018,71f4ad4e-df33-4ee8-bf5d-81db3d574d80,Kalinga Technical Institute,Electrician,Male,--
Bhubaneswar,2016,c8afe74a-0d06-459f-be2c-74320808f75f,Cuttack ITI,Mechanic,Other,--
Sambalpur,2021,144ff1ec-975c-4d37-bbb6-a450471c7f3d,Odisha Training Institute,Data Entry,Other,NaN
Puri,2015,7cfabb47-a914-47f2-9e20-9305bac538b6,Barabati Skills Center,Mechanic,Other,NaN
Cuttackh,2022,f33724bd-e448-432e-8f12-3eddfde8c42f,Chilika Technical Institute,Fitter,Male,--
Rurkela,2022,8f50521d-6334-46f0-b26c-f87148a1551b,Barabati Vocational College,Mechanic,Male,--
Cuttack,2020,ba6be41e-a90a-41f1-951b-5289700bfc99,Bhubaneshwar Training Institute,Fitter,Male,11
Bhuvaneshwar,2023,e739b0b2-d8fc-4d39-936f-db5ea30dd366,Kalinga Vocational College,Welder,Female,--
Sambhalpur,2021,e9119f85-80f4-4573-bd05-43af61af00e9,Konark Skills Center,Electrician,Male,296
Cuttackh,2017,2fbbbf51-6fc9-44d0-b55b-c673b3d948a5,Odisha Skills Center,Data Entry,Male,2835
Purry,2017,5b97f442-e813-4b18-944f-5955dfff1aa0,Barabati Skills Center,Fitter,Other,--
Rourkela,2024,7d630ec0-b537-484f-ba5e-d265e45c69c5,Utkal ITI,Data Entry,Female,NaN
Bhuvaneshwar,2018,0197106f-d51b-42b3-8d11-a9f0cccc3146,Odisha ITI,Welder,Male,NaN
Puri,2015,f8e46f69-4145-4f49-9335-7525bd329999,Chilika ITI,Electrician,Male,NaN
Sambalpur,2017,6fe7899b-8068-484d-9555-c60a5fe9798c,Utkal Training Institute,Electrician,Other,264
Sambhalpur,2020,2634a3ef-8605-4ad9-9f37-66816dd85a73,Cuttack Training Institute,Electrician,Female,3000
Cuttackh,2015,b9747360-8a09-4bc5-82a3-de574a5c3d61,Barabati Skills Center,Electrician,Male,155
Sambhalpur,2022,4628639e-112b-4856-8ebf-474c7fdd6ba1,Konark Vocational College,Data Entry,Female,NaN
Bhuvaneshwar,2020,5c8e6358-8182-4547-bd31-417d2b9b65ba,Kalinga Training Institute,Data Entry,Male,68
Purry,2019,1042d611-a0b5-4c15-bbde-ae38e1e391d1,Kalinga Vocational College,Data Entry,Other,1378
Bhubaneswar,2021,bbe8494d-b9cd-41d3-9bdc-1710402d631b,Konark Technical Institute,Electrician,Female,NaN
Sambalpur,2016,785a2c89-8025-4913-80cc-06cd9ab77887,Cuttack Skills Center,Data Entry,Male,--
Rourkela,2022,b5740cf4-350d-4c99-ab13-68302c51a7a2,Utkal Training Institute,Electrician,Male,1527
Purry,2022,2c09d7d9-926b-4a67-afa0-eeaf421bf29e,Nilachal ITI,Data Entry,Other,55
Cuttack,2018,22e80727-2939-4928-a20b-d29915084a54,Nilachal ITI,Fitter,Other,249
Bhuvaneshwar,2019,93849550-3803-453a-b6b8-c9383477e35b,Kalinga Technical Institute,Electrician,Female,2070
Sambhalpur,2017,cd0ea4ab-d5a1-4859-95d1-b62dde98cab2,Chilika Technical Institute,Fitter,Female,NaN
Sambalpur,2020,d1333cfe-d73e-42ff-a5a5-4d86862ee1e2,Bhubaneshwar Vocational College,Mechanic,Female,NaN
Sambalpur,2024,5065239e-1f67-4eff-a8c2-5180eb161ba1,Nilachal Training Institute,Fitter,Male,2395
Bhubaneswar,2015,03a9114d-0618-406f-8915-3fb5902d0493,Chilika Skills Center,Mechanic,Female,--
Cuttackh,2022,1f77ec32-d27b-40e4-b2dc-77f17605cc50,Bhubaneshwar Vocational College,Mechanic,Female,--
